,userId,itemId,rating
88336,382,3018,3.5
60695,0,86644,4.0
21902,519,3248,1.5
41644,181,3928,3.5
45185,182,1079,5.0
14147,138,2160,4.0
8898,382,8464,2.0
2766,303,6,4.0
60314,481,53993,2.5
51690,500,3717,3.0
30551,386,6377,5.0
53865,86,292,3.0
72888,296,2023,4.0
9441,222,1960,3.5
68991,182,3751,3.0
10160,526,1148,4.0
60286,507,260,4.0
82653,364,589,3.5
17991,588,101112,2.0
20909,138,2872,5.0
55181,569,368,1.0
82652,182,5603,5.0
71190,120,61323,2.5
235,604,2406,4.0
11421,543,73017,3.0
71855,272,4878,5.0
25847,515,1041,4.0
66362,526,4366,4.0
89232,377,3363,3.5
8740,220,592,1.0
32196,355,79132,4.5
23114,43,162828,2.5
5533,513,165,3.0
75752,88,224,3.0
58501,596,1222,5.0
31476,579,637,4.0
69592,565,1619,3.0
30090,237,253,2.0
3308,123,2749,4.0
76247,407,1591,1.5
79432,42,165,2.0
76716,39,2671,3.0
58194,542,3979,2.0
21540,110,2193,2.5
1687,475,4451,3.5
71555,153,225,5.0
41839,397,3253,3.5
13555,604,2716,3.0
66283,110,1190,4.0
6470,382,158238,2.0
1043,97,4903,1.0
86633,194,2706,4.0
40944,163,40478,2.5
72785,231,2862,1.0
73303,503,1307,3.0
41603,213,3981,3.0
4387,574,590,4.0
25028,517,41997,4.0
85236,603,805,3.0
3287,548,788,2.0
69780,528,2036,2.0
64780,276,30707,4.0
24788,384,46976,5.0
76216,108,72424,0.5
7371,159,2539,3.5
71326,65,45880,4.0
11800,181,34,4.0
33905,108,79501,4.0
9007,475,1645,3.0
35001,528,247,4.5
47790,574,1136,5.0
52097,382,4733,3.0
85044,500,32031,3.0
4619,11,7373,1.5
5135,218,6966,4.0
23026,156,5679,3.5
76952,452,1080,4.0
78953,558,5502,4.0
76780,213,41566,3.0
84533,517,30810,4.5
5036,218,1380,4.0
72812,534,102125,3.0
14265,565,1084,3.5
69323,517,122882,3.0
81,159,91690,2.5
86173,120,92643,5.0
9343,247,47999,4.5
14502,266,1199,4.0
5456,388,2968,5.0
37712,525,3247,2.0
75742,509,2324,3.5
77727,186,593,5.0
7299,96,3471,4.0
24312,544,164909,4.0
57204,123,1013,5.0
53498,565,94478,2.0
24997,500,6879,4.0
58450,422,1278,4.0
70601,159,1882,2.5
11035,433,8362,3.5
56848,473,8014,4.5
85919,159,2951,4.5
23170,273,1020,2.5
59139,453,80463,5.0
59734,13,1097,4.0
83787,162,2908,4.0
35224,110,46965,1.0
16073,479,3785,3.0
41279,71,509,3.0
50827,271,1136,4.0
89460,171,516,2.0
74770,431,83134,4.5
76316,163,1278,4.0
17222,108,104925,3.0
58656,23,3753,4.0
4809,240,2001,3.0
10369,129,293,1.0
27218,273,1207,4.0
68811,242,2858,1.0
25396,382,6213,0.5
67092,80,1920,2.0
46870,58,96821,3.5
69115,402,3163,4.0
18357,248,98809,4.5
72626,579,474,4.0
64245,167,1584,2.0
38865,475,209,4.0
4524,133,249,4.0
18238,551,6539,3.0
64151,397,1193,5.0
76322,530,380,4.0
33928,127,5507,1.5
37060,455,85414,3.5
45506,273,337,3.5
71873,62,32298,2.5
31182,302,500,3.5
28338,522,6586,2.0
63109,314,128360,5.0
80794,523,5957,5.0
19978,120,146986,4.0
1850,43,46972,3.0
25834,23,3578,4.5
77818,58,2396,2.5
49930,86,73017,3.5
63589,43,3624,2.0
47675,167,4890,3.0
66250,520,63436,4.5
49394,339,1635,4.5
56247,137,32,3.0
31973,500,4643,2.5
64900,509,44022,4.0
5957,431,54503,3.5
70844,200,44,2.5
80068,525,5254,2.0
37248,246,537,4.0
58267,237,280,5.0
71845,345,1193,4.5
63419,201,2288,4.0
66177,80,2490,2.5
77126,420,318,3.0
43401,272,2013,3.5
52082,282,1597,3.0
87485,149,3355,2.0
69024,608,1200,5.0
57457,382,7458,0.5
29190,565,45,2.5
25122,407,8665,4.0
15151,240,196,3.5
14619,565,1589,3.0
68513,352,2735,4.0
16078,526,3176,3.0
74624,601,95,4.0
14273,62,1588,3.5
61262,598,480,4.0
16234,515,1233,3.0
52608,555,69481,4.5
83806,552,6888,3.0
89490,442,2641,3.0
289,510,46578,2.5
39364,192,102686,3.0
22765,519,8622,3.0
65010,532,74508,4.5
73235,552,8781,3.5
13605,479,86332,5.0
11628,178,60074,3.0
16231,475,179,2.0
66228,509,101962,4.0
88590,475,5635,3.0
87589,431,1380,3.5
24900,519,1282,2.0
56133,2,1917,4.0
31255,138,2454,3.0
67099,309,6281,3.0
914,362,6378,4.0
64182,249,34405,3.5
65184,24,4006,3.5
75189,231,3664,2.0
14235,171,2262,2.0
73478,185,1955,2.5
46698,565,338,3.0
57034,475,2353,4.0
18717,295,8798,4.0
55005,428,3578,4.0
21439,347,317,3.0
790,565,231,3.5
78975,223,539,5.0
37614,439,3623,5.0
71739,511,852,3.0
52191,47,7153,4.5
1178,381,1527,5.0
36607,263,62,5.0
80271,382,71248,1.0
6063,181,6936,4.0
69231,409,6874,3.0
34446,484,122900,5.0
60877,240,1183,3.5
511,196,236,3.0
16017,376,3285,3.0
62347,0,68954,5.0
85509,549,1209,3.5
12682,382,65261,3.0
28562,24,32029,3.0
57146,159,6615,2.0
60645,25,60069,5.0
5669,442,2639,3.0
64904,377,5266,2.0
13215,542,4310,4.0
87731,43,2174,3.0
38544,277,3053,3.0
83142,288,377,4.0
74560,588,50872,2.5
75244,36,2078,5.0
18489,475,2266,2.0
42079,144,356,5.0
64372,595,3019,5.0
6969,372,1721,3.0
34339,33,4995,4.5
70374,370,1073,3.0
77020,528,39444,1.0
74748,352,260,4.0
3087,354,84944,3.5
68126,222,1380,3.5
34973,159,5349,4.0
47468,522,59315,3.0
85075,0,5445,4.0
27966,382,3477,3.0
41321,0,60126,4.0
41221,115,2858,4.0
32484,71,1089,2.5
5490,382,1676,3.5
22386,449,2372,5.0
76918,395,4034,2.0
57989,596,64969,3.5
43887,128,121,4.0
3112,2,3988,4.0
28548,552,594,2.5
29482,181,6565,4.0
11008,208,2770,4.0
12022,499,1206,2.0
16785,105,1204,4.0
61330,515,36,3.0
9187,294,45447,3.0
65504,268,2797,1.0
83778,65,48780,4.0
53696,75,356,5.0
543,0,589,5.0
79629,24,3033,3.5
89765,105,2402,2.0
19582,526,1394,2.0
37017,519,31,3.0
80880,192,98809,3.0
72225,171,8714,2.5
48010,32,2369,2.5
68966,365,3396,4.0
58087,474,1615,3.0
46832,273,3440,2.5
41111,592,79091,5.0
67040,323,48385,3.5
10443,449,4005,4.0
10956,481,950,4.0
66534,481,1391,2.5
71655,475,490,4.0
57999,43,102025,0.5
87797,107,849,4.5
3227,110,1281,4.0
81585,565,44243,0.5
45052,76,2870,3.0
28161,240,4901,4.0
53784,563,130520,3.0
81774,552,65216,4.0
44741,185,164909,1.0
14032,409,1214,5.0
3990,120,184791,4.0
39504,453,113573,4.0
26207,128,224,4.0
19356,420,112290,4.0
2142,311,410,3.0
68113,552,27821,3.0
17377,451,1270,3.0
49410,526,4016,5.0
40761,558,4022,4.5
49195,517,38061,3.5
30922,434,4993,5.0
20697,159,91976,4.0
66302,475,8533,3.5
86368,80,1552,3.0
63750,149,3916,3.5
72336,65,3916,4.5
27267,517,127204,4.5
74129,546,3148,4.0
64731,457,36,5.0
63035,13,1206,5.0
33318,13,1428,3.0
18625,565,1375,3.0
17875,249,8228,3.5
87729,509,45720,3.5
3748,199,48516,4.0
80316,449,2541,5.0
55717,166,293,4.0
61171,219,4034,5.0
41139,101,40819,3.5
4157,39,55118,4.5
37965,110,1635,4.0
46840,536,908,4.0
63474,148,1208,4.0
10263,110,32862,4.0
42473,96,529,4.0
8619,508,4886,5.0
28378,365,1101,3.0
67699,377,6252,1.5
88426,109,1393,2.5
85512,439,3999,3.0
36469,402,4591,3.0
62171,514,129937,1.5
6250,271,1673,4.0
50002,149,2296,3.5
31707,43,107945,2.0
66169,351,8957,2.0
52917,156,4310,4.0
75350,560,31878,5.0
13317,215,1527,1.0
79376,276,37733,3.0
26902,171,2114,4.0
83430,24,8622,4.0
72556,364,5218,4.0
23643,250,1258,4.0
39100,503,969,5.0
8608,129,93,4.0
27958,47,43679,3.5
2160,421,2707,5.0
34989,108,54001,4.0
43896,481,420,2.0
24992,541,6624,3.0
27065,196,1280,5.0
63514,67,529,3.0
68043,163,187031,2.5
78086,85,1230,5.0
53144,431,7293,2.5
68385,43,1210,5.0
39998,209,2366,4.0
53152,593,798,2.0
60467,65,4734,4.0
84808,241,8228,4.0
34756,525,3646,0.5
51508,226,88163,5.0
16226,494,115149,2.0
59061,210,235,4.0
80417,231,1562,3.0
35107,475,49272,4.0
28361,306,586,3.0
44527,43,104241,3.0
83533,453,223,4.0
9338,298,1307,3.0
66326,213,130634,1.0
8430,13,3459,4.0
56908,549,3916,3.5
51600,6,2706,4.5
64736,377,1721,2.0
88541,167,2028,2.0
65966,431,8969,3.0
86789,216,59784,4.5
87708,82,4993,4.5
46821,219,54286,1.5
38471,66,3911,4.0
66958,59,50,4.5
46725,501,1179,3.0
65868,595,1270,5.0
45004,181,2921,3.0
55433,508,1320,3.0
83300,110,1835,3.5
15812,570,1466,4.5
12259,162,2329,4.0
37161,578,780,2.0
39331,298,3325,1.0
35338,548,91529,3.5
32904,43,1573,3.0
29573,329,904,5.0
31000,431,1527,3.0
21726,594,30825,3.5
73339,565,60069,4.0
46446,276,8665,3.5
36254,517,3147,4.0
60165,11,34319,2.5
926,269,300,0.5
79169,225,48780,4.0
69812,530,541,5.0
5649,569,1198,5.0
9274,166,2490,3.0
76109,425,2407,3.5
58417,364,91500,3.5
85346,397,34048,2.5
58029,405,858,4.5
56406,231,2085,4.0
50382,517,111817,3.5
77611,210,2020,4.0
14478,6,6754,4.5
5414,115,1719,5.0
90379,336,140247,5.0
65813,370,589,3.0
23827,565,3068,3.0
40780,514,4022,4.0
66752,62,122904,5.0
58151,416,62,3.0
20978,105,6868,3.5
36555,2,2078,5.0
52929,574,3752,4.0
18687,564,1272,0.5
75977,531,544,3.0
52248,333,203,5.0
50946,523,2617,3.5
45092,569,2000,3.0
46681,80,434,3.0
82939,157,2948,3.0
30018,570,62999,3.5
31969,149,60979,2.5
41274,595,2021,4.5
46308,528,3081,3.0
42310,6,8360,3.0
80488,100,45722,3.5
26710,442,969,4.0
87117,372,108932,2.5
6364,151,780,5.0
43648,602,593,4.0
75042,167,7173,5.0
48465,62,100194,4.5
88293,71,2858,4.5
67407,500,2722,1.0
14157,565,32300,2.0
14863,588,2005,3.0
36566,149,40723,4.0
45736,27,419,2.0
38422,508,4890,3.0
66662,526,1370,3.5
53114,65,1259,4.0
28960,528,26662,4.5
67061,407,33493,4.0
29821,215,1393,5.0
63599,400,588,5.0
31052,246,1254,3.0
20182,155,2987,4.0
70284,181,3959,3.0
79078,443,6874,3.0
9528,247,5673,4.5
86086,525,3448,4.5
4495,449,1619,3.0
7197,517,3569,4.5
81183,500,5323,0.5
23392,185,1230,1.5
24080,528,2541,1.0
43174,45,1682,1.0
35350,246,435,4.0
44657,314,179819,3.5
34754,265,2686,5.0
28765,108,3996,5.0
4176,505,733,4.0
78780,377,1593,2.0
62504,196,94,4.0
77528,424,17,5.0
55500,500,5900,1.5
10884,431,3786,1.0
26172,440,34,3.5
53975,108,4148,3.5
48328,413,2549,2.0
77562,159,112852,4.5
19329,105,2784,3.5
27480,228,355,2.0
11622,380,368,4.0
61300,541,55872,3.0
76421,98,4886,3.5
72465,542,260,4.0
6178,65,5971,4.0
69644,138,3082,2.0
26246,526,106916,2.0
32831,595,2706,4.0
1069,518,2624,3.5
38945,570,1244,4.5
27602,105,6530,4.0
14450,85,1968,2.0
80813,500,3081,3.5
16596,123,2671,2.0
28049,560,38061,5.0
40991,377,4127,1.5
42900,221,374,3.0
54167,246,2447,4.0
85042,420,1704,3.0
60224,276,1653,4.5
39974,43,8376,3.0
48989,367,33794,4.0
27546,526,3257,2.0
42558,299,613,3.0
85663,149,53435,2.5
23877,0,7369,3.0
31521,407,590,5.0
64989,552,6058,3.0
61192,276,3624,3.0
80424,110,3105,4.0
57332,64,356,4.0
44708,80,3256,3.0
84749,500,27706,3.5
67441,288,1370,3.0
53606,248,73042,1.0
58701,389,434,3.0
73170,536,2871,4.0
8129,436,153,3.0
78035,110,266,3.0
46505,156,3623,3.0
86873,543,2571,2.0
41604,484,73321,2.5
60564,295,30793,3.5
46996,77,5349,4.5
30230,237,368,4.0
29785,120,110130,5.0
71492,92,357,3.0
60812,0,64249,3.0
3983,192,91485,4.0
88261,0,5971,5.0
50973,329,942,4.0
45030,267,1680,3.0
69615,243,189333,3.5
46433,149,30810,3.5
4367,320,1219,4.5
64041,167,1097,3.0
73620,517,102742,4.0
18208,149,79702,3.0
62018,500,1500,3.5
49193,149,6559,3.5
33309,565,2643,1.5
65122,524,108190,5.0
90688,561,1073,5.0
17779,583,1884,5.0
37658,238,4306,4.5
40638,223,185,3.0
29843,413,2366,5.0
77800,377,3280,1.5
66724,365,4235,5.0
70163,552,49793,3.5
7696,314,110102,4.0
40311,596,90746,3.5
54823,540,161,2.0
29927,430,50601,3.0
55036,268,2947,4.0
45035,509,74458,5.0
7414,105,1483,3.5
50183,238,1073,4.5
2533,240,4148,4.0
18654,138,3070,4.0
78132,523,204,4.5
84330,475,4967,4.0
31489,213,1198,4.0
29960,377,1197,3.5
1498,212,47,5.0
24072,528,2411,3.0
26480,475,50068,4.0
651,68,2014,2.0
23277,272,2431,4.0
40070,497,46578,3.0
13658,54,44,2.0
62967,475,514,3.0
41075,377,21,2.5
64222,223,480,5.0
32474,382,73319,0.5
81339,319,51255,3.5
4645,475,6954,4.0
15273,431,6534,2.5
26297,62,182749,2.5
22087,500,2946,3.0
48651,231,3695,3.0
34657,171,6178,4.0
54519,523,2125,4.5
49177,254,1597,1.0
12639,273,1580,3.5
87184,201,2640,4.0
75659,294,5710,2.5
13754,171,8464,4.0
22502,505,3729,5.0
51226,163,2268,4.5
47616,525,1173,4.0
47482,247,5219,4.0
40857,95,63876,3.5
22122,110,1291,4.0
2155,507,3510,4.0
26581,431,1073,0.5
36273,112,1449,4.0
73590,447,3785,5.0
20522,120,105746,4.5
52473,11,2948,3.5
73363,475,253,3.0
88903,349,36527,3.0
17973,43,93980,1.5
74319,372,1101,2.5
68344,43,160440,1.5
75894,228,2470,3.0
86160,1,44974,4.5
41253,455,111759,3.5
33274,228,158,2.0
51476,116,52281,5.0
53303,609,5952,5.0
68998,177,3114,3.5
30597,600,157699,3.5
49909,11,2054,2.5
16804,481,55269,2.5
80503,108,58295,3.5
37053,526,6624,2.0
72479,314,104211,3.5
49342,162,3408,4.0
81313,127,27708,4.0
23041,520,589,3.5
30652,192,117529,3.5
35854,268,1291,4.0
59995,413,1262,5.0
38793,138,1215,3.0
36045,138,3788,4.0
72718,130,780,3.5
76576,431,3101,4.0
44115,209,1213,5.0
80148,453,63992,3.0
14694,240,4963,4.0
65949,604,912,5.0
30367,474,4322,4.0
60177,372,1201,4.0
44373,266,1921,5.0
57968,354,3751,4.0
60436,33,4963,4.0
38847,316,593,4.0
52225,451,356,3.0
63918,24,48043,4.5
64606,71,1917,3.0
19085,24,6377,3.5
66907,62,2959,5.0
50136,307,32,3.0
71238,474,34334,2.5
63871,402,32,4.0
20441,552,8376,3.5
80371,409,1222,4.0
79675,33,500,3.5
29717,215,1263,3.0
57938,508,4128,3.0
37577,431,1645,4.0
17027,209,2959,5.0
17865,522,48,3.5
7250,166,3683,4.0
8892,138,1061,3.0
13046,110,7323,4.5
24391,494,8644,3.5
65684,0,1982,5.0
74058,519,1092,2.5
83424,528,8970,2.0
84804,372,5669,2.5
31631,110,51314,4.5
58012,409,109487,5.0
13294,120,72624,3.5
47342,431,72489,4.5
85494,528,3793,3.0
4906,491,1223,5.0
79972,450,111759,4.0
38576,365,5417,3.5
87994,545,8951,1.0
50702,481,1088,4.5
4373,602,1219,4.0
49576,272,8961,4.5
28039,282,1614,3.0
44983,598,5989,5.0
78310,420,1247,5.0
41363,594,898,4.5
32326,479,99114,5.0
44020,366,151455,4.0
3747,416,86347,5.0
90724,171,2396,4.0
82214,127,2431,4.5
57335,138,3635,3.0
18785,314,1265,4.0
41990,475,5451,3.0
8259,528,1608,2.5
15514,152,2289,3.0
33397,105,1748,4.5
4651,481,2581,3.5
23021,145,6016,4.0
76094,543,49530,2.0
78271,159,6958,2.0
31466,349,1199,2.0
67495,82,8961,4.5
52367,246,1665,3.0
51485,569,3060,5.0
43313,105,3617,2.0
68560,555,1208,5.0
77022,181,5505,3.0
37068,518,5608,4.0
36507,181,1015,2.0
86202,609,1036,4.0
2989,430,103253,3.5
80423,500,3535,3.0
65929,528,6350,4.5
11569,237,350,4.0
34249,134,329,3.5
60633,422,60333,4.5
14132,429,555,4.0
47678,268,4499,4.0
23445,593,733,5.0
61360,282,2474,2.0
11613,540,314,4.0
43214,246,919,2.0
50481,108,3972,5.0
33054,171,4210,3.5
89534,394,34,3.0
54329,290,160563,3.5
33710,45,54503,4.0
22922,222,54286,5.0
24030,272,5507,3.5
87963,85,3868,2.0
42978,540,227,1.0
74830,68,1895,2.0
82474,0,76251,4.0
7513,397,3037,4.5
40816,159,94780,3.5
37115,43,1256,5.0
74289,513,432,3.0
35189,119,77561,4.0
12090,159,47200,3.5
78407,517,60069,4.5
67044,247,593,4.0
39799,85,3986,2.0
17340,552,61250,2.5
89198,348,42,3.0
8899,532,68157,5.0
44468,523,4748,4.5
43762,316,318,5.0
38334,171,2059,2.0
48723,171,11,2.5
27478,503,1921,4.0
89044,13,1299,4.0
57561,43,2371,3.0
29338,417,595,3.0
64403,275,318,5.0
41367,509,3306,4.5
40357,105,125,2.5
73378,402,2539,2.0
64385,560,708,4.0
9862,501,163,3.0
25184,62,47518,3.5
38344,565,4814,2.5
73950,509,34048,3.5
14484,123,3546,5.0
87970,565,1021,1.0
18951,310,296,5.0
4693,153,349,2.0
3457,534,4993,4.5
12194,500,44761,5.0
26861,24,7481,3.5
54766,549,1625,4.0
17482,159,107348,4.5
48990,219,2321,5.0
43155,603,500,4.0
25950,62,85367,5.0
57696,537,356,5.0
21113,382,149352,0.5
1530,58,105355,4.0
43511,171,2871,4.0
80851,211,288,3.0
29237,159,1676,4.0
49942,342,5445,2.0
58888,268,1954,2.0
15452,517,90357,3.5
33343,213,135133,4.0
326,66,1625,4.5
54672,565,2719,1.5
78147,266,3917,4.5
67417,172,253,4.0
20527,100,2694,4.0
76078,286,88125,3.5
43920,211,339,4.0
55817,43,3044,4.0
48782,177,46578,3.5
32411,449,1894,4.0
3320,66,7438,5.0
38101,290,49530,4.0
43661,475,4214,3.0
82494,603,161,4.0
44485,570,112556,4.5
39494,182,1095,5.0
53723,222,1377,3.0
982,183,45722,4.0
8349,99,4546,3.5
56900,254,296,1.0
64303,552,67267,4.0
12962,429,1680,4.5
80112,398,86882,3.0
25382,26,593,4.0
76354,546,4019,4.0
84816,115,3219,4.0
17981,286,50,3.5
5522,349,3755,2.0
63980,395,1136,5.0
16204,431,79057,3.5
9009,565,91653,2.5
72741,350,141,3.0
8610,251,457,3.0
41642,517,73017,3.5
31162,110,2996,3.0
85375,178,8636,3.5
65283,306,377,3.0
29576,101,108729,3.0
15329,271,47,4.0
86912,475,3999,2.0
15333,428,31410,1.0
4846,0,1580,5.0
56291,85,951,5.0
31250,71,1639,4.5
45236,136,1396,3.5
69677,435,3916,5.0
17636,522,3793,3.0
43172,453,158027,5.0
27025,108,56782,5.0
48947,518,4069,2.5
55204,43,82854,1.5
8902,349,1374,2.5
256,62,16,4.5
63327,600,81156,4.5
39252,43,4409,3.5
12697,24,55442,4.5
89975,475,43912,2.0
35230,299,592,3.0
17733,509,32898,4.5
9091,565,99917,3.0
73846,307,733,3.0
21002,475,40614,4.0
55489,509,4788,5.0
20650,46,2051,1.0
83217,164,405,1.0
32695,305,165551,4.5
75541,149,3726,3.5
10789,171,30707,4.0
14853,221,595,5.0
29246,407,2791,4.5
17708,531,529,4.0
59787,108,3328,5.0
34613,313,540,4.0
61587,565,3385,1.5
11879,105,1753,3.5
71432,133,1020,3.0
19821,588,135887,1.5
84741,343,4280,3.0
66776,132,2959,4.0
71428,339,6440,3.5
35513,65,8376,4.0
12391,254,1719,4.0
2650,182,1220,4.0
43431,383,520,3.0
68086,105,2916,3.5
54743,110,33004,3.0
88256,254,4034,5.0
24928,552,31427,3.0
9959,2,1387,3.5
24165,592,95510,3.0
89716,481,247,4.0
20103,62,86833,4.5
20280,597,2728,5.0
76534,407,55363,5.0
75555,99,6365,3.5
77036,314,5502,4.0
89766,349,161,3.0
19170,192,112911,4.0
9586,568,2966,5.0
47023,127,66203,3.0
21653,475,1747,4.0
84538,114,595,3.0
13448,565,6711,5.0
73278,431,57368,2.0
23481,528,2054,3.0
55113,128,588,4.0
68558,382,2843,2.0
16623,196,474,4.0
89564,162,2571,4.5
65514,525,6003,3.0
45131,110,265,4.0
82993,182,1213,5.0
57875,315,2572,2.0
13606,105,55118,3.5
56922,509,55269,3.0
41660,483,6947,4.0
16771,295,3000,0.5
22070,302,480,3.5
57501,452,999,3.0
2367,419,261,4.0
15642,565,93208,2.0
85393,164,2021,1.0
51531,377,33679,2.0
37231,254,417,2.0
70843,80,8810,1.0
71391,80,3253,4.0
32504,181,21,4.0
86472,378,1250,3.5
57116,213,590,5.0
72609,565,477,2.0
26826,474,2542,4.0
76841,213,2391,3.0
52733,453,90866,3.0
85450,177,59315,5.0
26258,219,3799,0.5
63102,475,122926,4.5
17695,565,2006,3.0
21078,116,66934,3.0
26201,473,7151,3.5
83610,196,480,3.0
45779,500,1282,3.5
45692,268,1037,4.0
69672,231,788,4.0
45531,258,1079,5.0
68237,286,107406,4.5
24154,43,46974,2.0
50445,215,265,5.0
481,165,76175,3.0
1195,243,6365,3.5
7991,352,157,2.0
16825,522,94503,3.5
59465,381,836,3.0
89583,226,1333,3.0
61257,348,2583,4.0
68786,149,26523,3.5
43562,536,1213,4.0
30099,377,3173,3.0
69634,509,32587,4.5
65396,46,541,5.0
77307,185,5816,4.0
72007,65,5064,4.0
64099,365,5266,4.0
10215,149,33615,4.0
24911,13,4420,3.0
11343,367,6331,4.5
16449,408,786,3.0
50284,248,78499,5.0
72742,328,296,4.0
33700,522,2193,2.5
76117,475,236,3.0
70341,528,1407,3.0
17295,565,7982,3.5
19233,453,1193,5.0
12041,552,8907,3.0
10235,365,4343,2.5
50846,382,36535,2.0
75449,254,1198,3.0
64456,157,380,3.0
64911,456,78499,5.0
2721,517,7460,3.5
25228,11,1262,5.0
20140,108,148626,4.0
63480,475,4672,2.0
55227,254,357,3.0
77118,269,1356,4.0
32950,481,89030,3.5
90594,532,68954,5.0
26574,110,1960,4.0
15629,171,1875,3.5
11864,248,34162,3.5
34578,163,179401,4.0
32357,66,637,3.0
6812,491,527,4.5
84187,479,51255,4.5
29713,156,4447,3.0
83160,80,6283,3.5
32221,196,953,3.0
21118,570,81819,4.5
28962,253,112552,3.0
29331,86,780,2.5
86269,471,5418,3.5
75476,499,2859,4.5
6540,194,1968,4.0
8874,365,8623,4.0
7067,171,6609,3.5
12388,39,60069,3.5
9599,407,3793,5.0
39155,238,1527,5.0
64096,574,107,4.0
28080,171,6242,3.5
69196,65,45720,4.0
73125,565,3197,2.0
43233,13,3246,4.0
19886,46,4246,4.0
51172,213,48394,3.0
59375,453,105585,5.0
55388,23,2383,2.5
64958,240,593,4.0
44421,0,55820,4.0
72352,266,2717,3.0
73637,155,2138,4.5
77019,194,2289,3.0
42594,565,55267,2.5
15683,307,357,3.0
82118,226,52975,4.0
20368,560,215,1.0
63564,182,1663,5.0
87091,80,46965,4.0
78443,123,3044,3.0
14152,604,1281,3.0
90563,53,158035,3.5
56340,424,648,4.0
80255,234,593,3.0
72159,485,3996,5.0
3932,565,3973,0.5
52279,592,59421,2.0
51677,549,2826,4.0
85690,552,5478,2.5
14567,442,780,3.0
82553,159,97913,4.5
11055,395,5292,4.0
10705,149,43932,1.5
82995,266,919,3.0
26636,191,232,1.5
5244,108,112818,3.0
26395,272,47,2.0
82267,65,317,3.5
90649,182,5060,4.0
60073,475,3263,2.0
11224,565,1263,3.0
41015,604,2112,3.0
8277,565,5688,2.0
24249,349,46578,2.0
76325,428,2968,3.0
34722,590,4993,5.0
86320,43,103865,2.0
21073,0,32019,3.0
68553,228,4361,3.5
18232,576,3175,2.0
58729,418,260,5.0
44372,43,102378,1.5
17885,116,2160,3.5
35375,73,39,3.0
21336,448,364,3.0
10795,126,161,4.0
35824,25,45517,3.5
24410,542,1580,4.0
89039,149,54001,3.0
49851,13,3787,3.0
44182,541,45722,3.0
7625,181,6303,3.5
2179,446,780,4.0
86097,247,51662,4.0
60799,111,903,5.0
27391,46,2717,4.0
57478,512,2085,4.0
37226,248,4226,5.0
31584,167,54001,0.5
50597,499,5072,3.5
69593,213,51086,4.0
31355,294,1101,1.5
10003,19,36,4.0
17100,273,8636,4.0
82509,431,50872,4.0
20588,306,368,4.0
47272,312,1265,4.0
42573,488,1265,4.5
34133,127,1831,4.0
1503,514,103249,3.5
27891,149,43871,3.5
69860,501,2455,3.0
88774,343,2160,4.0
72698,475,61240,3.5
44300,552,2096,2.5
37256,522,8643,2.5
68817,43,89343,3.0
89161,99,6986,3.0
18674,271,2890,4.0
80048,272,69784,2.0
63957,457,608,5.0
90200,509,4015,3.5
78458,68,2044,3.0
53727,440,5445,4.5
30931,213,60074,3.0
49585,441,539,4.0
67674,494,3147,5.0
48475,565,48394,3.0
81336,455,73323,4.5
10364,349,6947,3.5
57878,552,72998,4.0
26209,314,106072,3.5
16486,362,8132,5.0
78004,65,33004,4.0
74146,110,48744,3.5
88259,321,4361,4.0
90600,127,45186,3.5
81348,24,74553,4.5
70419,346,153,1.0
45916,595,3424,4.5
20772,219,52973,4.5
77600,105,953,2.5
73656,24,45730,3.0
32586,90,114662,4.5
60961,588,105213,3.5
38958,35,2797,4.0
21538,453,3033,3.5
59569,501,1876,3.0
67339,110,56174,2.5
12983,519,7360,4.0
41453,0,31878,5.0
83751,334,6942,2.5
32298,471,2021,3.0
69725,542,3882,4.0
84641,0,5065,2.5
20994,528,6100,4.0
57136,105,1343,3.0
2034,424,364,2.0
86039,240,750,3.0
72987,167,6763,5.0
46429,221,711,4.0
8641,17,195,4.0
4806,475,7153,4.0
52410,110,8916,3.5
9356,171,1893,4.5
84166,529,8605,4.5
23862,431,2249,5.0
47379,515,1344,4.0
53581,272,377,4.0
35409,159,45447,3.5
45141,88,588,4.0
18035,386,8614,4.0
34232,86,1090,5.0
5779,192,102445,3.5
966,512,2054,2.5
51296,475,2144,5.0
38297,71,353,4.0
35595,138,3685,4.0
23845,220,786,3.0
50479,481,1944,4.0
86055,475,54004,2.5
44997,65,5444,3.5
13941,383,380,5.0
60555,517,76251,4.0
28092,81,293,4.0
53064,518,88272,3.5
50299,319,7293,3.5
24158,305,109374,3.5
4174,286,96281,4.0
89310,377,6558,2.0
3026,509,69844,4.0
53502,517,61132,4.0
87059,108,70946,5.0
59426,134,57528,3.0
55405,149,51937,2.0
53496,151,546,3.0
29546,500,8961,3.5
43215,365,3526,4.0
31047,475,205,3.0
39078,528,292,2.5
53816,296,8961,4.0
76985,5,247,4.0
37779,105,4527,2.0
7989,183,2000,3.0
57317,551,8961,4.0
18541,89,1704,4.0
4879,381,475,5.0
17831,96,2688,3.0
64294,395,1619,2.0
59244,552,33679,4.0
73946,44,5952,3.0
80241,431,1088,3.5
55347,221,168,5.0
40798,44,112290,0.5
69015,475,56782,3.5
37730,66,357,5.0
26669,382,60756,3.0
45604,178,1584,3.0
15955,273,5585,3.0
3853,565,542,2.0
3061,276,6874,4.5
85182,105,3681,4.0
84306,261,2722,2.0
42524,0,45186,5.0
